fft_alpha,corner_energy,circular_power_ratio,fft_horz,fft_vert,label,filename,predicted
-1.3457157626906595,1.1468462944030762,0.616125762462616,434.5143127441406,806.4661254882812,Real,ILSVRC2012_val_00000035.JPEG,Fake
-1.5415688989130472,0.9438732266426086,0.6760302782058716,395.8050537109375,513.9886474609375,Real,ILSVRC2012_val_00000079.JPEG,Fake
-1.7428374211208475,0.5622087717056274,0.7455519437789917,480.3403015136719,440.225830078125,Real,ILSVRC2012_val_00000101.JPEG,Fake
-1.7543609144443746,0.8668849468231201,0.735203742980957,1386.59228515625,416.3204345703125,Real,ILSVRC2012_val_00000106.JPEG,Fake
-1.6806084537071075,0.7678747177124023,0.7092406153678894,319.6629638671875,295.95867919921875,Real,ILSVRC2012_val_00000133.JPEG,Fake
-1.693737256036256,0.6911805272102356,0.7435950636863708,604.64013671875,583.492919921875,Real,ILSVRC2012_val_00000143.JPEG,Fake
-1.5692156181147574,0.8522379398345947,0.6960647702217102,520.7725219726562,432.4371032714844,Real,ILSVRC2012_val_00000194.JPEG,Fake
-1.3008843691537422,1.137616753578186,0.5655694007873535,376.1446533203125,353.0738830566406,Real,ILSVRC2012_val_00000247.JPEG,Fake
-1.2872718603204703,1.2194745540618896,0.558042585849762,373.380859375,460.31884765625,Real,ILSVRC2012_val_00000349.JPEG,Fake
-1.5067104321823896,0.9589748382568359,0.6824890375137329,454.3251953125,549.801513671875,Real,ILSVRC2012_val_00000402.JPEG,Fake
-1.7212620960032716,0.6450893878936768,0.739713728427887,501.020263671875,517.5278930664062,Real,ILSVRC2012_val_00000497.JPEG,Fake
-1.961327727838558,0.7741924524307251,0.8244587779045105,940.436767578125,963.841552734375,Real,ILSVRC2012_val_00000600.JPEG,Fake
-1.7995630562665812,0.8593547344207764,0.7529659867286682,349.94989013671875,718.2216186523438,Real,ILSVRC2012_val_00000630.JPEG,Fake
-1.2584642988069088,0.9466651678085327,0.5939291715621948,322.08209228515625,489.0758361816406,Real,ILSVRC2012_val_00000706.JPEG,Fake
-1.5002442793399822,1.083486795425415,0.6401779651641846,287.3059997558594,468.2117919921875,Real,ILSVRC2012_val_00000721.JPEG,Fake
-1.6508800880394838,0.8737614750862122,0.7283658981323242,557.755615234375,543.9508056640625,Real,ILSVRC2012_val_00000733.JPEG,Fake
-1.7248432188785912,0.677190899848938,0.7401961088180542,307.798583984375,510.5533447265625,Real,ILSVRC2012_val_00000763.JPEG,Fake
-1.7289667778340736,1.0483529567718506,0.7335326671600342,800.2500610351562,512.1934814453125,Real,ILSVRC2012_val_00000821.JPEG,Fake
-1.7847762002055325,0.9162175059318542,0.7536065578460693,388.35223388671875,408.5017395019531,Real,ILSVRC2012_val_00000838.JPEG,Fake
-1.536237856227846,1.02605402469635,0.6817066669464111,442.373046875,997.65087890625,Real,ILSVRC2012_val_00000942.JPEG,Fake
-1.2049671235037993,1.2749714851379395,0.5771252512931824,409.0175476074219,536.5999755859375,Real,ILSVRC2012_val_00000998.JPEG,Fake
-1.1469815216027643,1.3013436794281006,0.5048587918281555,477.24725341796875,496.41998291015625,Real,ILSVRC2012_val_00001039.JPEG,Fake
-1.5170274714810847,1.0751386880874634,0.6684000492095947,548.003173828125,544.315673828125,Real,ILSVRC2012_val_00001041.JPEG,Fake
-1.0086922266471976,1.4428831338882446,0.4385637640953064,485.4434814453125,422.1182861328125,Real,ILSVRC2012_val_00001061.JPEG,Fake
-1.9570390133546012,0.5028184652328491,0.8322187066078186,244.26254272460938,268.00946044921875,Real,ILSVRC2012_val_00001138.JPEG,Fake
-1.8511054084886913,0.6243385672569275,0.7863021492958069,641.0982666015625,363.8717346191406,Real,ILSVRC2012_val_00001276.JPEG,Fake
-1.4247764592212009,0.8601946830749512,0.6579285264015198,585.8136596679688,691.4091796875,Real,ILSVRC2012_val_00001364.JPEG,Fake
-1.6327014416721375,1.0173574686050415,0.7157014012336731,617.1041259765625,592.951416015625,Real,ILSVRC2012_val_00001386.JPEG,Fake
-1.6228365320295537,1.0037899017333984,0.7070747017860413,610.6395874023438,669.9642333984375,Real,ILSVRC2012_val_00001400.JPEG,Fake
-1.6590635332100956,0.8021790981292725,0.7167104482650757,467.0569152832031,481.84906005859375,Real,ILSVRC2012_val_00001421.JPEG,Fake
-1.5756200968264522,1.0874924659729004,0.6701704859733582,549.200439453125,602.983642578125,Real,ILSVRC2012_val_00001476.JPEG,Fake
-1.1362831643144398,1.0139546394348145,0.5518917441368103,302.397216796875,312.5093078613281,Real,ILSVRC2012_val_00001521.JPEG,Fake
-1.5782814523184865,0.7633859515190125,0.6877440214157104,387.2618713378906,435.1376647949219,Real,ILSVRC2012_val_00001527.JPEG,Fake
-1.9159346624688378,0.6395048499107361,0.7935643196105957,436.5323486328125,558.88525390625,Real,ILSVRC2012_val_00001536.JPEG,Fake
-1.5301844856316444,1.0643483400344849,0.660639226436615,850.4232788085938,528.39453125,Real,ILSVRC2012_val_00001626.JPEG,Fake
-1.7230854684101118,0.9500910043716431,0.733993649482727,432.5251159667969,427.2525634765625,Real,ILSVRC2012_val_00001643.JPEG,Fake
-2.0244582268800437,0.5778762102127075,0.8347694873809814,451.13238525390625,745.2178955078125,Real,ILSVRC2012_val_00001667.JPEG,Fake
-1.5215266643197385,1.0663182735443115,0.6714687347412109,775.010986328125,676.875,Real,ILSVRC2012_val_00001694.JPEG,Fake
-1.6627856559717284,0.922023355960846,0.757522463798523,385.08575439453125,398.97552490234375,Real,ILSVRC2012_val_00001714.JPEG,Fake
-1.449571431672978,1.1373883485794067,0.6232571601867676,289.39630126953125,324.048583984375,Real,ILSVRC2012_val_00001740.JPEG,Fake
-1.5511224318403476,0.91730135679245,0.7066552639007568,420.30938720703125,627.5386962890625,Real,ILSVRC2012_val_00001779.JPEG,Fake
-1.3798366273223897,1.2206977605819702,0.6387133002281189,425.04425048828125,490.5592346191406,Real,ILSVRC2012_val_00001922.JPEG,Fake
-1.5266917875400896,1.0173693895339966,0.655640721321106,310.4068908691406,423.384521484375,Real,ILSVRC2012_val_00001947.JPEG,Fake
-1.5643170494900924,1.0146987438201904,0.7012113332748413,849.4920043945312,1002.742919921875,Real,ILSVRC2012_val_00001980.JPEG,Fake
-1.4158198552895027,0.8847404718399048,0.6414282321929932,480.7940673828125,557.9392700195312,Real,ILSVRC2012_val_00002027.JPEG,Fake
-2.058919762199676,0.6357413530349731,0.842096745967865,524.4906616210938,721.6001586914062,Real,ILSVRC2012_val_00002032.JPEG,Fake
-1.5563878152943085,1.1845579147338867,0.671546220779419,453.1217041015625,388.2557678222656,Real,ILSVRC2012_val_00002051.JPEG,Fake
-1.6827010109587823,0.7373622059822083,0.7374683618545532,363.5306701660156,387.1705322265625,Real,ILSVRC2012_val_00002076.JPEG,Fake
-1.700811271160025,0.8698312044143677,0.7563327550888062,328.9698486328125,412.64996337890625,Real,ILSVRC2012_val_00002209.JPEG,Fake
-1.0846581098396837,1.413215160369873,0.5017663240432739,625.6567993164062,933.5875244140625,Real,ILSVRC2012_val_00002219.JPEG,Fake
-1.5178567118149136,0.8598772883415222,0.7192374467849731,513.197998046875,557.38671875,Real,ILSVRC2012_val_00002251.JPEG,Fake
-1.8390594096729629,0.7021872997283936,0.7831696271896362,621.631103515625,572.196044921875,Real,ILSVRC2012_val_00002384.JPEG,Fake
-1.614845453335342,1.0423966646194458,0.7066936492919922,357.7182922363281,488.39825439453125,Real,ILSVRC2012_val_00002388.JPEG,Fake
-1.0902911100183335,1.278693675994873,0.5092722177505493,552.5145874023438,417.3354187011719,Real,ILSVRC2012_val_00002420.JPEG,Fake
-1.8165153334309652,0.6795070767402649,0.7731528878211975,416.6596984863281,490.8014831542969,Real,ILSVRC2012_val_00002478.JPEG,Fake
-1.1241891459442883,1.3118568658828735,0.4911051094532013,422.1783142089844,374.7898864746094,Real,ILSVRC2012_val_00002511.JPEG,Fake
-1.8011874383964597,0.7758779525756836,0.7546031475067139,361.42706298828125,494.70947265625,Real,ILSVRC2012_val_00002521.JPEG,Fake
-1.7040700108281328,0.7943712472915649,0.7483596801757812,335.8792419433594,333.91058349609375,Real,ILSVRC2012_val_00002552.JPEG,Fake
-1.5860939809103403,0.9540786147117615,0.7089710235595703,1211.317138671875,887.9193725585938,Real,ILSVRC2012_val_00002577.JPEG,Fake
-1.9061663177979409,0.5559648871421814,0.7932654619216919,632.851806640625,562.7938842773438,Real,ILSVRC2012_val_00002657.JPEG,Fake
-1.8819342765272533,0.7829267978668213,0.8012338876724243,495.6480712890625,528.326416015625,Real,ILSVRC2012_val_00002705.JPEG,Fake
-1.9446971036557763,0.6272845268249512,0.8176810145378113,410.99072265625,629.3992309570312,Real,ILSVRC2012_val_00002770.JPEG,Fake
-1.8577862327615118,0.789577841758728,0.7688607573509216,415.7842712402344,527.3728637695312,Real,ILSVRC2012_val_00002774.JPEG,Fake
-1.6592533610583666,0.9851017594337463,0.7069247364997864,409.6557922363281,418.791015625,Real,ILSVRC2012_val_00002874.JPEG,Fake
-1.80088458329956,0.8139135837554932,0.759305477142334,476.3048400878906,526.83203125,Real,ILSVRC2012_val_00002906.JPEG,Fake
-1.2385669012179419,1.215420126914978,0.5695948004722595,523.5117797851562,422.7680969238281,Real,ILSVRC2012_val_00002910.JPEG,Fake
-1.4066506196860684,1.1949214935302734,0.6340792179107666,764.8453369140625,743.791748046875,Real,ILSVRC2012_val_00002942.JPEG,Fake
-1.7406690334787858,0.6555416584014893,0.7372248768806458,545.7091064453125,557.4603271484375,Real,ILSVRC2012_val_00003130.JPEG,Fake
-1.9818598518343649,0.7213994264602661,0.8197561502456665,497.377197265625,659.7764892578125,Real,ILSVRC2012_val_00003134.JPEG,Fake
-1.292366383937529,1.088801383972168,0.5626099705696106,525.9166259765625,695.8814697265625,Real,ILSVRC2012_val_00003141.JPEG,Fake
-1.3174310619566139,0.9836260080337524,0.6050424575805664,313.38189697265625,473.16558837890625,Real,ILSVRC2012_val_00003183.JPEG,Fake
-1.8662047917648215,0.6239045858383179,0.7772284746170044,420.0837097167969,434.26287841796875,Real,ILSVRC2012_val_00003366.JPEG,Fake
